BCAS20001	EA4E6328D1539E6A4B448E4CCE65DFFC
BCAS20002	668D6454499586CE65A32CAF7D3D4252
BCAS20003	777BCC236FCC0C44BC8900DDF002B7D8
BCAS20005	51CECB86B97C76B9440715F3D118551A
BCAS20008	22D5E2218AE26FE815DEC8B3097D6020
BCAS20009	D7C7C586DD53F4F7ACD39A86EDF60785
BCAS20013	B1D9A945A1E440BFE95DD84CB89EBFB2
BCAS20014	B3633A21B0E36AC766AC718304D54BED
BCAS20018	A08587668E972E384E139AB4C71A7E4B
BCAS20019	28111E6176DF75BA63722353CC5CF416
BCAS20020	2C2AC6085ED5FD26E941755AA890634B
BCAS20021	C0644078CC79D4F1112E0A60DEC04A34
BCAS20023	E38769D9071EB8A6FDCB3B1CD846D93B
BCAS20024	00CEEE6A9834B114FE0A70DCDFF28412
BCAS20026	6A4D62864D92B2AA2561104B23A4691D
BCAS20027	7FD307DA75A6AA4183BBA759A66A79D6
BCAS20030	C37828289392010638299EC536CC66DB
BCAS20034	881E497C6BF90F20284D417B370FAA90
BCAS20037	777BCC236FCC0C44BC8900DDF002B7D8
BCAS20038	B1D9A945A1E440BFE95DD84CB89EBFB2
BCAS20039	EA4E6328D1539E6A4B448E4CCE65DFFC
BCAS20040	3EAFC8FB4D5727D29B9BF8B513993395
BCAS20041	55FE226C1FB9F94023077B3FCAF0EA57
BCAS20043	DEBDF52EA336E58F1A0A72388C0F8861
BCAS20044	2E916B9E55855FC34783F5D45F1F46CA
BCAS20047	4BE29D1D8FDD73365861AD0D58AEAD74
BCAS20048	02060CC1E7DE90745559C6069CE8A532
BCAS20050	7623B992CFD1E87173E4540DF1AA7896
BCAS20052	4B3C5B60CD7EF77F010013ECD5200507
BCAS20055	1C61A6AD26B900CDD1AE54FB59D65B2A
BCAS20056	CCCB1CB7F2295978AEFFE5CFFB6ECDF2
BCAS20058	C44740A631FBC7BFF2CEAD118A58100C
BCAS20061	BED17AE8C5BBA07A5B9FAD37F378F753
BCAS20062	9A2B6487AFB79B91357704ACBF710165
BCAS20063	3709DF18C30D57E9A7F3699CBCC7F46E
BCAS20064	05B2AEA433A39017DBD781A7E212D32F
BCAS20066	1C7C531BC13E86C763B79C0DC3F724C8
BCAS20071	9A8C536701DC3816B6A1DF5E1BAC0D6E
BCAS20073	7F11EC83787288D04F2D1D46851AEC1B
BCAS20078	C81193F68861D6D6B1BACE40BFFDC1FC
BCAS20079	00CEEE6A9834B114FE0A70DCDFF28412
BCAS20080	28B95CAC85600EFF9875604A2E9E4880
BCAS20082	4BE29D1D8FDD73365861AD0D58AEAD74
BCAS20085	02060CC1E7DE90745559C6069CE8A532
BCAS20087	C4BF7AB25E33DF1DEC871DA8E9D6146C
BCAS20089	58C14681583B101580874FCB19A8F812
BCAS20090	9A2B6487AFB79B91357704ACBF710165
BCAS20093	F01B29660A8B4ABBEBEF22FBDD8DE75C
BCAS20095	11AC5C352DF25D9982D97F0D4B0C2076
BCAS20097	4A20018A6F16BC7411DD793FE1AE612E
BCAS20102	323CE7042E84AF01555853C280760F1F
BCAS20105	951E37E3A5260B931E8D5F251B570BCA
BCAS20107	9CCA7A1AD2FE8B5E2DFA9BD43E7DE9FE
BCAS20110	1C61A6AD26B900CDD1AE54FB59D65B2A
BCAS20113	576BE6A04408BC6624B15B15B31122A4
BCAS20114	1A06DC140E1B63152D4BDE54C196B990
BCAS20115	9A8C536701DC3816B6A1DF5E1BAC0D6E
BCAS20118	67CD620A92767B5AFB47446C34FE4C75
BCAS20123	EF053DDE7F43262059370BF221EE4078
BCAS20125	8506EB71D9D79485C7636307720944F9
BCAS20127	0C4436EE2D68384EF082A8A04D624ADF
BCAS20129	8A073D251F8627FB750EF8971331EB4D
BCAS20131	C4BF7AB25E33DF1DEC871DA8E9D6146C
BCAS20135	8A7AE6D704046E7050E6B4A01D171C32
BCAS20136	1917F6F2623F168DB70E34E75C30E06A
BCAS20137	1ECD5C5E429F31A2FC3E7EB68EEE6FBC
BCAS20140	ED27FB6C2D52A758C9E0769886B813B5
BCAS20142	4A20018A6F16BC7411DD793FE1AE612E
BCAS20144	9D17A24BE02EEA92E52434835970A508
BCAS20148	992C879319A1EDD7057DB82BFCCCBE08
BCAS20150	51B47B745456D82EE54FF230A941BBD1
BCAS20151	002FD549094941276F7DB525142D7077
BCAS20153	93CE8B1B314FBB9A174B5F1D4B7C933A
BCAS20156	58768E90162C7BE67B97E220059D39DA
BCAS20158	BBEBDD36F30807D943FCDCF7BC440916
BCAS20159	C2892CC93A1A73AA4CEAEA6442E56718
BCAS20160	7E62571511F127C7D473C7846B8DCBF6
BCAS20163	434F13840A99D4891307CB24CC132909
BCAS20166	9F9060F731A73C10FF7DCE6FFBF41CF2
BCAS20167	73559B894F09C610864A29A23C115CCA
BCAS20171	2258C696D59059E3DBB97ADE081C2AED
BCAS20173	B266B61019B1578D50D70724C629B4C8
BCAS20175	1852785187ADD235E9A80D0D63AB9FD8
BCAS20180	34291703A622ED1D81D28A7ECBAE5A8D
BCAS20181	559C30F3468CD2CBDF09B1AFA8093ADC
BCAS20185	3579789ADB39414340C70BC00903D67A
BCAS20186	A0D8F5C32187B244B78AAAA93FF5D508
BCAS20192	FCF4D4F2CEBCB4881310BF6C331FBD34
BCAS20201	6F5CD16FAF116318D96045B60F83DF09
BCAS20205	F44D09064E82FE688A1AD45E3382AB89
BCAS20218	847E316BD97DC0F4E502DC3C26F95E59
BCAS20222	D6EAD11AC30497D793DC4C9B47082F83
BCAS20224	E924315D1D0710CE28749A1639A251F0
BCAS20226	D806CC4591D5109BD064F6FEA1842F54
BCAS20229	002FD549094941276F7DB525142D7077
BCAS20233	63399C248C5DC701C4558A4DE68DE4B9
BCAS20236	7074C5B1E55EA21A4BD6EA880A4863BB
BCAS20237	B0D6FBBD76D84E9EACE98EF5325A257F
BCAS20239	31A798C046ECEEB6A10A9F3EAE2A66C7
BCAS20240	E5CEC764A6D11C80272030A938CE3CC2
BCAS20242	0613827EABA81104D5C012A04A973FF0
BCAS20244	6BA9A0160D8EF0799443B122390FFE5D
BCAS20247	099604851FCC61E14EC7454807F6CEFA
BCAS20250	5DE0100CBCDB77F972C4EB0EAA076FE6
BCAS20252	1EF2BF41C95A58A192012320346C33B6
BCAS20253	0CDCB9E5945539C26F39A1351ED62A8E
BCAS20254	83DF95691BB6AD2D23AD75A61DC07E6B
BCAS20263	363B42095D9D7D13BAA79C192D994BF1
BCAS20267	002FD549094941276F7DB525142D7077
BCAS20272	0A68F88D024244CD79E34B7E094A84F5
BCAS20274	7BBB2024012EA68F71FBF3968738A71E
BCAS20276	399BEE85C691F3B84F1233DBC33E797B
BCAS20279	41BCF2011FE8C42BFF6499EF60346F3B
BCAS20283	E924315D1D0710CE28749A1639A251F0
BCAS20289	7ED309572E76886B4DF644A0F5CCF170
BCAS20290	50A0D50CE393F1DCA504070BC473951A
BCAS20292	F64E48E7F8C0FAD793EA1A7161E4FBA5
BCAS20298	C7DA4C10D73523CF7BD4FCC9331ABB57
BCAS20311	DF785C69E7AED25F084073390AD8A32D
BCAS20319	62213DD931601404BF45B4D03805DA2A
BCAS20322	4073A56164676E76EEE74B062E29C27D
BCAS20333	993E3B66D7092BDF68604B4599C8AAE8
BCAS20335	C7DA4C10D73523CF7BD4FCC9331ABB57
BCAS25001	CF76D16B5ECA9ED7EB54889C9C30031C
BCAS25003	E599CD61FB440989EFC9B957C08C759D
BCAS25006	9CCA7A1AD2FE8B5E2DFA9BD43E7DE9FE
BCAS25007	E599CD61FB440989EFC9B957C08C759D
BCAS25008	4C897D0A84C2ED7F6B2EDFAB636BA335
BCAS25009	D3DE09D2D876BD550B18DE358E243C33
BCAS25011	CE6363AA1B3B71DFE6ED55536296E661
BCAS25012	CACA9F1A9EC1A3C7B6D808F406013B8F
BCAS25014	1535AEDCCC270249299D9BB4A842BF48
BCAS25015	2FE9D1B788EB6089652CD9AD4CF18261
BCAS25016	ABFFA1314766529D50344D5590097D3F
BCAS25020	8C72C4861CA0783BBEB56CAF04D5D025
BCAS85001	A010F04631069D10F98DE2D46F2D7B0E
BCAX90001	A327E7C71EC5F0C65F69FB41033DFC79
BCAX90003	643AC465F5FB547A802A908F766AE512
BCAX90004	7AF8A229D9849250EFA54FE8CA6729DB
BCED00060	D91056EBBD4D57FA2339B17600706A6B
BCED00084	C0CCBCCE3FDD87E617DCDEA6F7AE9D46
BCED00085	555807B65F0DBE84BFE22086C8A41162
BCED00086	5E0E37B08D34D91EEF67E0D78B0522BF
BCED00087	73C0E8D9E4DF4BF881B7967D39CC4141
BCED00088	442CAA581A8FEA2648AB67F4820E7A51
BCED00181	D3DB8AABAF19987275A969EC5D8256C1
BCED00202	1FB37C275CD1AD08262F59C07096C86C
BCED00203	2D2B01D8DF20991607211A89EA3B9DC2
BCED00204	04C9DC83D0F6E3E6ED312CE600AAEA68
BCED00205	1AD8AA9D2AE27F1C3ADB5ED1369226E3
BCED00206	F3B14866DC987149AED8ECBA4B25F420
BCED00207	7FA753B7B74EC29628F62769FC2D3430
BCED00208	3EC54AA0810700BF05860C0268C028C9
BCED00209	1F33C8E1ECE34BDC063172CADB3A9B35
BCED00210	F7E192ED755EC3989A1BFE731AB05C5E
BCED00211	0B48B618308CE4FEF7C2401462A85004
BCED00212	1562DD6C7DF4B8F7CA330BC7AA079E7B
BCED00213	2DD8051A4305F156015128A8BD3D61B5
BCED00214	080E181FA928D91E181191449165097E
BCED00393	B1BA5747F94982650A96500D66232941
BCED00426	CFAFD1A5F4DD54E3D887DE7BAD1CDF0F
BCED00427	29E0C449012D158C5A3DAE09761521E1
BCED00428	4634034EBB5AA329E654D6E444EADCB7
BCED00429	1EC47D6081ABA144BE13066C08BA2CCE
BCED00430	CC4FB4375B7C40AC18671719DBDC22E5
